token_id,user_address,mint_amount_wei,deposit_amount_wei
92,0x51a3067f71e0897b0bb37fa22face6146ed78bbd,2798714744291467,6204262668415572
95,0x553222b267bc978aca3c28493aef72d924b264bd,2282542622174464,5369947356945338
96,0x55681c6b5b6b22b679d4b2221e982dc821434468,2110729250766482,4226243243045236
97,0x55826f7459236341ee817f0478ee7832cd6f2e7f,1941639801988885,4304276941249745
98,0x56640ba14fb770f1ed151886ac7bb6adaa96955c,13021623563541405,28866669288903702
99,0x5746d2da30b46fe676b0f0cb5d8db5985c1f19cb,2589657979534325,5636754339730269
102,0x5ae7508eb416a5fb02d87b305279689321ab6f1c,784195226185983,1818019799451739
103,0x5c555ef6b70f1b10485b406d0072c6766cea6101,47589231961388,104145408470747
104,0x5c70eced1e37dfbe493f97237e3481b804795647,7309265277438,100030285213238
105,0x5d38dd7e167b08f80f41f038551e798493d8ae23,45155443443849888,100101745848112097
106,0x5df5d8074e181ece25e7e1ff4c2a2fdd9015a728,40589452516967736,88826924448231529
107,0x5f0895edc43ce1e76f52c9f5f8baf8f2c01cb1a1,1712227085737672,5889957738323827
108,0x5f1bf06ba6aeb4396f04745121f6c420bfa2a588,2206541236325867,6006332181790307
109,0x5f9d9af32d9dd2f20f055ae242a61faca32bc1d5,468292017847453,1000945961606571
110,0x616ea1bd67c8b7c5755a720b7f9ad44881a6baa2,2133061340021245,4656768990467293
111,0x617a3a834dbd3eb1896522ec69605b649ce30ba1,6086902730146126,12633165935286699
112,0x62f25d0944a1b512a1d77e4dede57f72ffc8ef25,2044788337356634,4506155625230790
113,0x64f8e38e19c1b6992969dcd5769c149951018af1,2259613887663383,5014731513923754
114,0x65d7624883ac2a33855aae52969b5bd80eb4bf4c,20475249292450361041,41775878918286164168
115,0x65f6296b6e0071440ff7c4e084e9fa68fb44595b,2885817637466528,6281442276941619
116,0x66633cc6b84cd127a0bb84864c1a4ea0172469a6,2257854877448552,5005270635539695
117,0x6682aec38776de6c6c64f26a4e38f852c68d8d40,124949172592707,311432864822155
118,0x685a07fab5ec385400084ff38a8c4c7a6d9065e3,1461546340726034,2931623544760375
121,0x69ac7188ecb2e00b50e6e408c877acaba2b9b848,4039700279812787,8341270064461101
124,0x6c2239939ea585331c2589a3db2a1fc799ed3a79,1885539504564288,4102709994285858
126,0x6d68f0271dcdc8bdbd4d5bd5d140a71e86c8a6f6,1941698997959561,4304408168396683
128,0x6e6b50635c8600821c642ac6ad9b607d1c4dbaf5,48185089562883029,100006564742363493
129,0x71be972a52a071eeecb288e1177fe5843711a8ee,71200597470993,150511098024620
131,0x7534a1f502ea5fd0d3bdce9d026553a13c88eaf6,6003198922674,100077957090882
135,0x7df220262a4c9ca1fa9b7224bc6f7f4572a892cc,1986855769313902,4404512857990850
137,0x7e59ae9104968c4800040124be5f2189cd1b900a,1855460739047792,5005078104941024
138,0x80a4f176ba34ca9c9f7a124e3005fa8d3141e010,2070994194473179,7905692444024440
139,0x823cae6c8d86ca814c568d0dc421231c126e5fc5,20315705916112951,41453670381877105
140,0x83ba28af279a03fd29208466c2a716405226564a,1931283243330559,4204316557577354
141,0x8421c46410bb7c612f752206eeec6d13b5f803db,2296311352914527,5024879005145940
142,0x852e45ed1a6502406af4c409df4e0eef3cc0a0e3,2452858610609141,5407385344186017
143,0x859127496b4bfda3f753e25ffadb0e9246cb301a,2036554217697212,4220263470599704
148,0x886cf30e5f7c6f69ef1be1173a53a6dd04e76966,2779212286364,1170509663500669
152,0x8a9e29773b93d64ee6a3d7b72e2d42661972816b,3510936459204360,10009849585828159
154,0x91aef3c3b9bab2c306548269ff9b6771f2b107d8,2708238855424767,6006370015686789
156,0x928e8aecde7d0405a708d5d1951a1f23fb36d020,2437432259702491,5303892072750086
158,0x941b6117f7059c484d66e8f24ed38cb40a1667cd,3516139898017208,10011494823386775
159,0x952d3cfdeddb345a3dae3cd137368dedd9ea1dec,2257883214558450,5005333453972131
160,0x9799795cfb7f0a84f2b28771d2a837f5512a3698,888222070757588630,1863001724848274504
161,0x9c57027b1eca93093a6f446422c59c85a5a3fa52,9671367853242901,49328422841765188
162,0x9c5a5bf1c40b50eae0c0bdfa044427661aac2cd0,2462030757337273,11010821195330043
166,0xa267904fb862124ee8cd849a02a763b2b5b6afb6,2759520913514840,6003884798093860
167,0xa337aaf766db4d26d14aa092e600f98671378146,1837637046477208,3784080921584372
170,0xa64278e13b45f777a00b9723eb65dc57355d3d9c,2269290258651106,5005065204359674
171,0xa6a4ec0f671b37ac51ad6ce7972d1fd81f3cda75,93988559813054,199961239292001
172,0xa6d06d61efe823f0b273f88c6bf282f7e768f5f7,2077130525805012,4604636254896702
173,0xa8261290d55625f16be72684eacdb15da8ececfb,1772405565927054,4658261885430220
174,0xa85bd2bff15565b9653fdba9aedf355d5352da13,2298672395850680,5003340081517607
175,0xa898201182ff5a10bf90e7ef48422bea0c2ece12,3053682397269706,6554842001040846
176,0xa95656995348af2cdff52e0541a5df375fdd3a84,78202836601988785,159583241618636394
177,0xac1c4bed1c7c71fd3afde11e2bd4f18d969c843d,473780342309394,999518966456680
179,0xae605a4e79d7df7f8215ad703847b85a42f42bbe,2257788250517840,5005122935249848
180,0xaea2ca77925cfb2dc2663d3ead4b12d6b87f92a4,101148531127326,220829969107903
182,0xb00ba00313737a1171668d6cc0c419d0c66296d5,425377499784485,1000478083185224
183,0xb00ba00f569ad29de0fa4200dc6ea007c9a0b506,1716547957640767,4003613240102490
184,0xb00ba0109775913cfab1f158715021d2bc58ed5e,1716749339667233,4003494222766367
185,0xb00ba0112254ba71c0c84e9a4de884dec2136844,1716709207418146,4003400633548779
186,0xb00ba016f2aa5bd18273501bca2ddd2e369607ed,1716701847175930,4003383469314960
187,0xb00ba01aed1e9fb6857389df516f2fd3f37cc597,1716705262007748,4003391432771983
188,0xb00ba01b5eb3d3ed99b39b014b39a42251873f1d,1716701582426920,4003382851914961
189,0xb00ba01eacb44851316e7260c3e3ef5cfdf7cf2e,1716697903786868,4003374273251724
190,0xb00ba01ee421e1968fd7a0eaae3cf4f45694467d,1716694226086872,4003365696780938
191,0xb00ba01ff1da4a10980fc2ea42cb60a17dff4ac3,1716805133678111,4003624335529459
192,0xb00ba1001d6f8615e36ca7fe58d8d0632a135944,1716763514675939,4003527279173582
193,0xb00ba101560a4ab7fe58cc72ddc4dc6f8a48f9ec,1716796411352072,4003603994888539
194,0xb00ba103c4ed726d3692f2be994d13ce15b933c4,1716792707898657,4003595358360171
195,0xb00ba10437f5d738e863b6209f24334356226ac2,1716789005435062,4003586724140207
196,0xb00ba1046b49ef8c380d2ff6730fa5ab80f7689f,1716785303960069,4003578092225560
197,0xb00ba10607d437937967613c2521cd3dd9009ff3,1716805327413503,4003624787324380
198,0xb00ba1061cfca83d9804bb49c4198cad9026201a,1716801621568468,4003616145218725
199,0xb00ba109307baa9ecb98f234ecab8c9ffaa7e7c3,1716797916718628,4003607505433777
200,0xb00ba1094553cfff482b800945faffba2001e7d0,1716794212861592,4003598867964279
201,0xb00ba10b25afec8b428ded3bef1f12e1a13e6e21,1716790509995975,4003590232806611
202,0xb00ba20236c003854f2327234234974322c8edde,1716786808119568,4003581599955815
203,0xb00ba20649296078320f822b7fcdf67963b68687,1716783107230426,4003572969407563
204,0xb00ba206b3f0e236efe7712df7c58c35763dcdc8,1716732169297504,4003454181116346
205,0xb00ba2080810cbbe386e2c3bcf7db56ddfd96ff4,1716728482778391,4003445584079200
206,0xb00ba209beb2fe13d15a74a0aef1331b1605b462,1716724797215079,4003436989271036
207,0xb00ba20d6eb31171f752335e7cf6978fd9ccfedb,1716699136407379,4003377147747781
208,0xb00ba20e0119afec5f305f7ae45049417004c1a8,1716731986292745,4003453754345569
209,0xb00ba2103ce809ab9f69b33a6da2fdc890b3ab0c,1716728299821281,4003445157419544
210,0xb00ba212204a51d1fb3998498596d25ee9ca6503,1716742894711062,4003479192998020
211,0xb00ba301e1f5f1a7e7045b5cf41964132a36c234,1716812537476209,4003641601336501
212,0xb00ba303d75bcd61e5b09bc126f298ead537b053,1716808829690204,4003632954704456
213,0xb00ba3043bc201c2a617ae42196d18c305570e87,1716805122903256,4003624310402220
214,0xb00ba30639422b4364f841a3e37cb3f20560c4c6,1716801417113080,4003615668424484
215,0xb00ba30678b717a6ad3bd6b1b741fa057066141e,1716797712318533,4003607028768586
216,0xb00ba307bca27a49d6d8e56f6199b3d1939c4ccf,1716761723129688,4003523101251630
217,0xb00ba3086f965b20e5beca4617a0bb86430a12e1,1716758028885213,4003514486198495
218,0xb00ba308b08a9ff46886fc7b2dac90d2a3c0848c,1716754335612260,4003505873411328
219,0xb00ba30a22637ec1b81495e77e00785d0aeb8d14,1716741480237033,4003475894415836
220,0xb00ba30d48d02de6a01f6f8c57a47e1fe5a6fbf0,1716737791296061,4003467291730794
221,0xb00ba402a2101ec13e88068ae7611a6ae214fb46,1716734103316255,4003458691287245
222,0xb00ba402bfad9ed95bfbad910a6c6efb9c4cc760,1716730416294889,4003450093078802
223,0xb00ba4038f8e694906a7620bd0115204cdf92203,1716726730231612,4003441497104650
224,0xb00ba40557a24fb1509542e39f3365a2d4d3b7a8,1716723045122565,4003432903355609
225,0xb00ba40705c2f202321338892703cbea04187f0b,1716719360966845,4003424311830057
226,0xb00ba40837a94b69b6ddcdef4a012561003d2559,1716715677761663,4003415722520988
227,0xb00ba40894dfbe358bd023488823040bc116f005,1716711995506305,4003407135426957
228,0xb00ba40999354ef88c185a8334ef8d214dd4a300,1716708314197874,4003398550541127
229,0xb00ba40d131b64735ff225ce0f414a2b42d4aa05,1716704633834521,4003389967859238
230,0xb00ba410053686fcfb705b7a35671810a5b348fe,1716700954414223,4003381387376603
231,0xb00ba501518dde93eaa338cc40828b9a47213271,1716781203117738,4003568528978038
232,0xb00ba50276eb6d07a08264d3a38a8b9162a389cd,1716814340509148,4003645806045853
233,0xb00ba503a4d145a01854f9d6b4f5c79c3a89d044,1716810632236805,4003637158279590
234,0xb00ba505049a0a087f8b7a45f6a11632d7282226,1716806924964568,4003628512845699
235,0xb00ba508fc1c3d68965f61e37001ee8e53123228,1716803218690509,4003619869739604
236,0xb00ba509b9099388b45d7a79851d38f3e215e6c6,1716799513412175,4003611228955393
237,0xb00ba50ae83b8396d82930d7f6b76fce3e39a468,1716795809128401,4003602590490784
238,0xb00ba50afe861b9e85e3fd4aa0b3255b88149413,1716801304542658,4003615405908168
239,0xb00ba50b03d543300fff58190ddbbcf90c7f36d8,1716797599778270,4003606766322492
240,0xb00ba50c3fbe0e5e500eb51b2f3c75adfadf76a8,1716830657998945,4003683858762542
241,0xb00ba60015f7d8a7de05ac2a884e3154849f5e6b,1716826945305826,4003675200687081
242,0xb00ba601027e119590cbf77c00737947a31bcb23,1716823233621534,4003666544964030
243,0xb00ba6024829bc0492b1fd49c2f38e5311229962,1716848947161609,4003726509460189
244,0xb00ba60493ddd8f829d9a92c60e524daf5a71658,1716819522943767,4003657891588302
245,0xb00ba605f97b4f29c0bf57bc6f1a551e5052ab3a,1716815813271027,4003649240556475
246,0xb00ba60613429faa15bc5717df9095d830613ef9,1716812104600954,4003640591862803
247,0xb00ba60778823966be7e2af337b9053207fbb653,1716808396931788,4003631945503199
248,0xb00ba608da31f4c21459bdbe8b1d7f4e8ca8c7db,1716804690262032,4003623301474232
249,0xb00ba60910ffcd58c333064901fde3fa20e777c7,1716800984588342,4003614659768146
250,0xb00ba70239cba8659279148daf0e89ddcd3d90f9,1716801864006343,4003616710588597
251,0xb00ba70283e09dcf134a49d21feac954e12d7652,1716816551537343,4003650962208310
252,0xb00ba703682146aec715e60d60bd69e83e728243,1716765457008476,4003531808732397
253,0xb00ba704a84179da7ca3df7810c57cb231c9c35b,1716761761779959,4003523191384800
254,0xb00ba706e56c662757712bedc2c8df5b7e8aff98,1716758067525800,4003514576309336
255,0xb00ba708397c08df207e56b9b3b972e63d95ae24,1716754374243272,4003505963499684
256,0xb00ba7094f3d21e9893f9b38a2d43cdea36d2b03,1716750681930353,4003497352951133
257,0xb00ba70ab1283c6317550b4cdd38eea89d340a7a,1716820145625698,4003659343695142
258,0xb00ba70c1c660ccfb0df7231ab1e82bf31d4d7ad,1716816435784515,4003650692270502
259,0xb00ba70fd25575e6c1148447cf687fa634bc6fb0,1716812726946356,4003642043184735
260,0xb00ba800506a00d82e882448e39410e75a8468a9,1716809019109890,4003633396434965
261,0xb00ba803960d836b0afc08a82d63b67aff423adc,1716805312272384,4003624752014992
262,0xb00ba804f4c0b4978a06e3ebd6d4d3e309753160,1716801606431663,4003616109919270
263,0xb00ba8053dd6487615b787175679178434a043c1,1716797901586741,4003607470145894
264,0xb00ba805c047d6db9b74030bd260ab64ea2a2945,1716794197734542,4003598832687636
265,0xb00ba809eadb5148e93b06589f65dd70680a48c8,1716790494874022,4003590197541891
266,0xb00ba80af8c1cf2a19c0a559e43aab1e840dba0f,1716786793002530,4003581564702724
267,0xb00ba80bc169b7d16f74077f717e8e866ad8895c,1716783092118419,4003572934165828
268,0xb00ba80cfa8d49ce1624ee5db55c63c174d774e8,1716779392219023,4003564305925549
269,0xb00ba80dcf19729c35c852f7ae6a998a1950ef16,1716775693303120,4003555679978856
270,0xb00ba9019efad82b5c5229c1eefdaa736ad13824,1716771995368871,4003547056321358
271,0xb00ba90242f73db0fe33057f469979964da2a86d,1716768298413030,4003538434945312
272,0xb00ba902e252836d02bed1d10c14894b24de52a0,1716764602435307,4003529815850567
273,0xb00ba903fcdd3fabbc7e656b778ad49fda2d2b9c,1716760907432743,4003521199029637
274,0xb00ba9054e07cd7fafcc74710b4a41f5a52f1e2d,1716757213403026,4003512584477638
275,0xb00ba905b01ae92ce517cd1e3bc7f77bcb4827ab,1716753520344948,4003503972191307
276,0xb00ba906167a0bd048ac1d35e836a67b7f454f2b,1716749828256384,4003495362166001
277,0xb00ba907105003ca6697ec01ccda290dd045fe2b,1716746137135129,4003486754396692
278,0xb00ba9074ad2a013c7d4d941b9db8aad67639eed,1716708848637118,4003399796864089
279,0xb00ba908ac7fba4e04999d895b7e60c2fc0e415e,1716705168137410,4003391213864235
284,0xb3198befcf776875d0ece701ec277fa6491e969b,665601509799326274,1399961400169628746
286,0xb3de3b6ac5f8e7b41b834c1509fdd0e56887c9b0,2122234162990049,4704623155300775
288,0xb4e7a5e17e0c3b3182a4aad7902e9f08060a2427,2491351214036192,12233168844836429
292,0xb86790373873b240b260138339a851254dc59dc6,21695021992115180,50097000313149438
293,0xb8ac6ef01a6191c8689ad756b4a41dcad7021390,60835204196503,124142263847187
294,0xba7e5fba171995c80dab3a76601ad5a8d298d86b,4515291650639960,10009614406832362
295,0xbb0681e131d704cb86bda625a730c7866e262a3a,6359168522224481,13833776849519910
296,0xbb564a7d40f32d2eee00ad1077a600bb1462eec2,1957796253022959,4343254836239990
299,0xbe426d9cd23bfd9862f8545cf05edb37a96058d8,1908270782171176,4206419831111731
301,0xbf9495e541d78b099bf3dab6e9523deab371c4d5,70349652670214,155060357471707
302,0xbfd56b745f6bc042e76433d670484eba7e4e1e57,1297671795140153,2668153032072255
303,0xbfd7cfc6f34dacf913d2e8408d6a29a6a0c7991f,2263481515118095,4698044573552826
304,0xbff6924d2af4f6e56a5bab7ca22865dfe520e961,89476540328474474,180148336416503914
306,0xc0b7de1dd5a376fe1cc6c566d14a81c2b1b9cdff,1780153411075256,5244689599949208
307,0xc1f445aa44981607e857bad385fff1e36c70a94c,2255461456513354,5005063420300349
308,0xc373f2c4effd31626c79efcd891aa7759cf61886,3593990277468480,10010256362456823
309,0xc4130e106837730560b534d64d488a502096fded,1869217511707096,3873408054459808
311,0xc6f768a399ce1421b2c0295e2a98d33a8292c398,2000200610702651,4280921482664558
314,0xc8d9b774f920382e9b69900c9506e7126d3ee899,1919720462651296,4202077067951045
316,0xcb4db1f8ecb76f67157960492c196bdc99342395,2054278095257280,4526393346774485
317,0xcb7d87f5502fc91529e0fe92373dddd8ff1f3d7c,4395902579965897,20003475660149620
318,0xcb88f06f0e5f6b8170d9f8a1fb8704e7512e1f55,2032089515066059,4504788186405486
319,0xcbf286503ae67e06fb6a58517d2c7acbba1d0371,2298959928850088,5002658615660493
322,0xcda3d51a47901a540cb801921e10495dc68a4867,1221657363011860867,2450445398796427563
323,0xce2d451b77c439d01b598a716e928edf3d735547,74774485842598,157629831552688
325,0xcf9631ec83ca364ac4b21276258ae0d3520e64d9,1986938883873596,4404697108479745
326,0xd010c03fde35047cc649b163c6990b3d856753c3,2257647591259487,5004811118196200
327,0xd0ab8565b674a2ad51da4cae17f7ab7594578d2f,1977537842814027,4302930463246334
329,0xd3320391a0a7d59f49b54f9c3b2ca65dc3978063,2242825500464143,4813601501181058
332,0xd581ad68d9130ca711c7410f8a7f5a0972d8706b,422484139216907,1000241316250285
333,0xd636e39d99571a56d783c2b8a99676be25695b6e,70964658578358,164416852560642
334,0xd81f3a7f6d6eebcafec979a0b8b31e4f2f8e718a,7467723254293693532,25962399498768875614
335,0xd8a1247d11e46bafd584dcf3bcf1995d1e3538b1,233877433503202235,470956380372961187
336,0xd97d78bb13469babfd37fc72c80eb2c5d218e93e,2130739417441217,4756684767779346
338,0xdc2ee029dd7e6de5ab7c64ffa894dbf1c1abc898,1889683227792948,4304633405599084
339,0xdda42f2e502dc3330799353aab691d6579bcf54f,1953237138873428,4305204609900809
342,0xdf67d976307886ec39573eb979b1af790aea6787,2292162756533924,4987473891158094
343,0xe0cfd0724ff53fc9064aba7944bf111d5633e31e,2724437169425018,5928292502664730
345,0xe28033a9bd54202d5f2487dd2c8518f48f4f07c2,2498103609199538,5507129023343568
346,0xe2ff636cdb3becafd0b42e84e2c808cc11322134,2077205336775373,4883149175864270
348,0xe58bd9aba6a19b13f5cf845694a6982a3841f735,1998942296107707,4382814134442205
349,0xe5b4f2034ca45390f928087ef746f72a651d1067,206903085191768580,1299505831170118459
350,0xe6b9f47da2cf4cacf93c7788675d80b35093ccb3,3125725073351914,6802684486162061
352,0xea3e579da60cdb97f3870f862af5db982c0ea08c,2267495072378707,5006701512420023
355,0xeaaaae2d3c37f93ff8aa634dc221fb495a3665c5,2424343056966887,4955915055902060
356,0xeb01ff28fcd7a8819e319ad6a175a9e7811c4af3,2011199980515043,4402276570611009
358,0xec13c5187429707da9a2d68daab6fe3f2ff29833,375140228805007962,765820484847899318
359,0xed229ba0838999397e0a36194b732b7b8cac78e0,1931424114260542,4202882342718570
363,0xef80c44d996ebac95aa62589986fb3fcdfe3f7d9,1656470212035254968,3312940424070509936
364,0xf13fd4951485f54462de0fb534851d9687d1adea,8288202737610081,35036005935096822
365,0xf1e25b3486b90b46cf0a828ea1c068a951c2c930,2043640377942695,4506160171060074
367,0xf56d4380594624c6bdd9ee58d6060f4310733285,2206549895682232,6006154947448567
368,0xf69b6812a9c7325f35ab918fd6064de0060f3854,156669394736762542,397988704229865828
372,0xfbfb9f0a1226bcf348eedcb17478aa6554c2d12a,2269291681316879,5005034340751919
374,0xfe077981c40b01e0f2cd28633799c87f951fa954,1941756895716762,4304536517630672
375,0xffb16e463db3944bffe821700220aa4cf188d19b,1830765920296298,3763401852397079
