token_id,user_address,mint_amount_wei,deposit_amount_wei
283,0x54b4b93e56a0c65b93cfddb7327441661319ca51,965920613119327,2900000000000000
286,0x555cce49bbbcd0143e14a44cc7cc6fbc6c761679,806056776360557,1642251700391722
287,0x559dfd50887190b82f5ec3b1060aba63b8abe54b,961607477571085,1935108024328989
288,0x564b97df9e25d570312a8ddeb32f7027a52fc558,3898566824444537,10702715797098280
290,0x56de3fd5cd838561184931b6cf13bf017f43e6f8,64381980553681,139936731781238
292,0x573675b5d02b4d3b54e347f4848609702bbaed68,999454023473634,4535975456509123
293,0x5741af9d49effc161a14f781119a6c7e1617f558,1809013011126851,4000000000000000
295,0x587ee1cee545f4b33347faa90f6502ffe509629c,210634433331652,565564525893886
297,0x5914021555a49e5557cb63f54d5ef499a81b8059,980715579947539,2580000000000001
298,0x595af28dd6c28c23750463ca240459396c5f7292,1518348824556211,3816373770186921
300,0x5a3c676a3b7a356da8d579d7b181ec6273de396d,884414321654592,2500000000000000
302,0x5b4780b4fe5423aeedbdce9afa359774e3e44a9b,1001909588808467,2177742754455988
303,0x5b8a42fc0c151aa7f4f764b805abea1fc3516921,857909393609503,2000480008226807
309,0x5d025814b6a21cd6fcb4112f40f88bc823e6a9ab,4305533076755070,10000000000000000
310,0x5d3e21caa4b577211a4c1c82235eb6f482540e72,1405863343040565,3774416488882014
315,0x5ef8a647a6de87931a5aab22dc654abeee03ac97,961297185985510,3000000000000001
317,0x5f193e139fa2c4a57044f331863f64eb5a797af2,1091407806676111,2400000000000001
319,0x5fcd5207fc508fd25db690f3a349b1a8f4040870,29064981719712031336,67459726925532480000
320,0x5fd1932bbb0972682ddddb5ff96b48380629e6a9,1345256896874290,3499999999999999
322,0x6072f20512e1df4f650722967f0ab56e932516b3,146231924443993,470000000000000
325,0x616ea1bd67c8b7c5755a720b7f9ad44881a6baa2,1072414315243785,2500000138659203
327,0x621efbb885d9d5bea6d186921e6fcdf3954e9505,961297185985510,3000000000000000
328,0x6246b0602f059a29762e96a5355822563cfc9acb,54821008451937,124103826318962
330,0x6297372fd99877bad512609f32f1462e13d37ed4,860057101914779,1973804739521409
331,0x62a27f1af5f97251e780e1de576f022744fd2982,9123900075216536,18395311863171268
332,0x62aabd981fc0b1538e16ffb3d47ada4feda9e585,186092779019219303,500249544845057100
333,0x62e949c4150b79d63263430b6c5298550e63a17e,879790894520776,2600000000000000
338,0x63b77f6dd7852eb7e15b7bda295a4270481e8cd8,712530049387223,6353383796318333
340,0x649c92a98b8c163de6bba53effd55ad2d89553b7,114206102613955,249369127160442
341,0x64dfde617bccd7cf4e0b337d049b68cd7703fabc,905422874042806,1857610812843631
343,0x65c28649a3de147cfcfd5454ee22066dfdd8d92a,3876478070287488199,8463620380210040000
344,0x66633cc6b84cd127a0bb84864c1a4ea0172469a6,884414321654592,2500000000000000
347,0x67f48025d00afbd0ec1579504067f40c970e4787,467588444699546858,966000000000000000
348,0x67f68d3756edebde67d26073954a6bd0e82150fb,889697562518535,1780691574737373
350,0x68500c1d8b474df30d675a745f31abbf7c5e06bf,879790894520776,2600000000000000
354,0x69511222101d928c30620c59b32ff5a30c74ebcf,1185446952101754,2383274962287892
355,0x69528c13dcb9d6d5bcb68fd77f8d5498f841ffe4,876804219823141,3000000000000000
356,0x695e9089fdd7d92037e525ac2cb59a509a0e9a84,4537657286618366,10000000000000000
357,0x6a41eb3b9ff2b48f958255303ec08bd4c514e7b8,1236920931311890,3009999999999999
359,0x6af309a8c3fab43be169a839c1d7ce0c39c6e446,879790894520776,2600000000000000
362,0x6c12f884501bd892782f921d2aa0400bae3c92ab,66162704218194,135360946711992
364,0x6dac0867626cb74f29c32154d44f323130b893db,886883131954282,2500000000000000
366,0x6f21cfe360c1561faf5324882694d2661bb15d80,964444468914855,2995917705004845
367,0x6f23759dd4a1b4b422a8b087aa1d3338a6791afb,820395012502469,1695232795111674
368,0x6f43e7c768839d23ac2805dbe97ec36a9e069b79,989628339041843,2516999999999999
373,0x6ff1c7e35a72c918be5f6be52dc1825dae1861df,58630609736253,127753697058944
374,0x706e092ccd6f4afc164fe6e72a5e2acd46ba0ecd,772288735614490848,9040001526089098000
376,0x71e3a021aca814756a094dc5af1457776383f33f,180739765426019,397445989972014
377,0x720dc36130bc59bfc8dcb770c49aa559f947acc5,14937822599443985068,33386010331318923000
378,0x726f186c449c58b07efd0d1490b79f80843c2db7,2520058124928557,6315622191625519
379,0x72e235b98389e6b7cee38ef6140f9dddc2163806,889469212053065,2499999999999999
380,0x733f6aebf69d1b80b5b88859240ca155d50517d4,1361297185985509,3000000000000000
382,0x73b7e354685c0ef327fa51287a2589d6d64daae8,3931207166839951069,7920136631157524000
383,0x73e4a6bd123abf43ef1da93c214be8da0df3b20a,4771157491231188,12425905507154218
386,0x7562ce3a733fbf7afe12584d860a0dd270bd9da5,4429177534637580,9758875347012062
387,0x75bfec0653b3a9d0ad50284b04b6017a394f6584,899655705832284,2604010042541289
389,0x765ecc4089c216385d6b1d4dc1994ff012e73d39,178031798312169,395971403686619
390,0x76788feaa95c55f6f41b2fca714f25fe52e0b672,768039947405288,2002560564769703
391,0x773abba61838d0e43ad90973697a39513790486f,921415555823376,2021589407762925
392,0x7747e2d44c5e0fdc7e01435af2a8f053e0609bd6,963192802041391,2118055882282466
393,0x7796a040b9042c3db32213790c4a9269018cd9d1,997764008405000,2194077794869573
394,0x780c9828824196655e950f829b5692a8e3af34d5,1402941822945800,3100000000000001
395,0x78b3367b0f547cd16bac453f788956afce92447b,1010095689222769,25262802695128800
397,0x79621d7875e5397794fc0ddf05a128947ebb3bfc,33527202012658,139999999999999
401,0x7a76f638186fd323a9010dbe9994acec38912a07,1005212995120033,2501338957484681
402,0x7aa0daf1be6970b5c32ee9d5a07a60c207d457fb,12191023534010590990,24607034376960600000
407,0x7bf9d318494e1cf1775126fcadb2c0e1d88442bd,1455210408901480,3200000000000000
408,0x7c1b6ae7ff82338d4e9596566a5b789211f85fa8,5189137158985,101001440026680
410,0x7cc303fa514cd156933b162471135bdedbffd8c8,1314435502182016,4013570289899068
411,0x7d0a393c746831598eb418a004ba38d987d2a831,880632335612952,2581800489813674
412,0x7d59226c6c2aa0b820d47c521dbd781ee8f6349b,14633337203509720,37000637133212380
413,0x7d82de6d4483e30b9263dff6124575b48be7d1bd,22482945449084578,49857024864655850
414,0x7d9f5f632129602174ea32397bf10ce4101633ac,73698173661084,162061920777859
417,0x7ddeb225c526f4615fdbcc1804c8d3047d0560c4,976205517499432,2800000000000000
418,0x7e1d89efe0d75b659fece9159801fd9df37c0ac0,1242177697376076,4386615698629775
419,0x7e59ae9104968c4800040124be5f2189cd1b900a,959775331826448,2498886465315033
421,0x7f12698edb37f3647ece93b99db0a0e95282f837,1815062913250002,4000000030223139
423,0x7fa6d3944fefcd7f567d960c2150e351825113ef,873309107788796,2800000000000000
424,0x80158771e5fd4709e01ecc6e933c6c03ffe079ca,1823438902818970,4000632231944092
425,0x8081a3195670efaa6451f8e2f4bf8b6ee935fb2b,877833782510625,2700000000000000
426,0x80a4f176ba34ca9c9f7a124e3005fa8d3141e010,1593123389726684,3503269916117354
428,0x8149dc18d39fdba137e43c871e7801e7cf566d41,102822184626355,205986475667661
429,0x81b3bad5dca8f8bf1867b819149aef75067bf6a6,89019298476372,300000000000000
430,0x81b4b8cc83002ba4b00a8c7b511013015c5b9883,1557582721503142,3124764570963505
431,0x81e86e1731c2fa05433e7d1452e8afa4cd4e6220,931498568477700,2500377457595632
434,0x835965810b7f2222fcd925a7d64a9f19466e9dd5,1116843981696024,2998598286088293
435,0x835eec69b9e7127fceb2eac154d74828e1a8fede,865104287144878,1732517340851309
438,0x84144fd092c7665a8dfae8137bf1185be2a0d1f5,889004751133524,1788680632168137
439,0x8421c46410bb7c612f752206eeec6d13b5f803db,1066844973603028,2880007028186077
440,0x8452c2d0d26b9c0564e6f445a3376f09f0c2937e,1361297185985510,3000000000000001
441,0x852e45ed1a6502406af4c409df4e0eef3cc0a0e3,916438360564081,1886087535290136
442,0x85c60142f2946913871dad65d467a8705a1651d6,45779424236768,295433522973453
443,0x861e0e3b596a361bd2eb0348e74e9441e6ce17e9,1983591100635953,22300000118898204
444,0x862a45a42be7069ee7b82df21c182570fef8b95e,1043661175922224,2299999999999999
445,0x8643c722031a05fcbb12212804693b81ccf5a4d5,884414321654592,2500000000000000
446,0x86da55b446fbbafb41b6d87d52689f0f9f4b9f6c,6366184271273192,18380296024366740
450,0x884108f0dcf10473732d549a48138fcdc68dbad0,964259758345139,2999999999999999
452,0x886ff7a2d46dcc2276e2fd631957969441130847,463208857958424,2285979665966123
454,0x8881d9431f5c4262ecae3db8d03a74031a6ea1a8,832367433858449,1694674547027017
456,0x88b6f38697970178ffac1a1b6cca85c65faca94a,2728519516690276,6000000000000000
457,0x88d0b1b3ad75fe4f03fa30f8647653bb89c086d3,1116825424984828,3000802223459467
459,0x891342f99726da3aed11e05ff0c7a29137bc8c58,4924912497823505003,10600000053499355000
460,0x8915e6724ba238bc6a86bffb0c4dd21cce840ae2,838180050316429,3499999999999999
463,0x8a9e29773b93d64ee6a3d7b72e2d42661972816b,2150896116864973,5604151977218562
466,0x8cfce52c94e24c002415382a4231b125d88bc3b7,2438729027217648500,7239712752070704000
467,0x8ddcb0b10de8cf175456a627d6d09eaca175c2b6,1304463923682171,3507783490879700
469,0x8e7a0b4c6550e22880081451c4f75e497e037e3e,22345618892861889477,45258168055046450000
470,0x8eca96806675ed3882c844a8d2bb09005eead9bf,637582048379187,3992152717672456
472,0x8f30e711361f1bb73ec85e66cd9afa104ae09242,3638026073701360,8000000113133130
473,0x8f359cd49f38cb79281a97f70946979d5a9ff03f,1164739395123711,2561255775520097
475,0x8f7005ca634b73dc20f5be3f7ad5df05ceee84cf,996180873559150,2160362176297131
477,0x8fa3aca9c712f3f582c8c6053e465c3f4db3cb83,841830264785124,1748842770315348
481,0x902b1a1ec6cfc16d5ba114a4e66eb8bc3f7be848,886883131954282,2499999999999999
482,0x9046f76ad22f913bbcf95a73336c569e1ac2e59a,55787660465627,1000000550878156
485,0x91097504c1ca1ffa06798a16a31b1702d76f798f,39987149614672838,80220733405257380
486,0x9159865747896bc9057cf650d8fbb96ff3001e3b,952587090797592,2999289678883783
487,0x917600d973bfb0ac3721601eb21e616e30a9cc78,866501200992129,1739186163496148
488,0x91aef3c3b9bab2c306548269ff9b6771f2b107d8,13464741098017245259,28182213508458054000
492,0x929f48e6c95de2be1c0966360c0789be624a7d30,737933963044521960,1840758794815268900
493,0x930c6335006026428afd3924f117b1ef20e0a34d,730897922843987,2500048965363869
494,0x93cebc03c6587f3943d36a4d14f073740a049262,303763328355965774,620000000000000000
496,0x940f5293be23c4d06f9f561f2df79457d3782e1e,1186952000114190,2554703514077030
498,0x945f6c41516224ffef1f5c24f108b6ddd7e0c828,1312873608383398,2662889859712557
499,0x9480fc2a527bb0f0e5e6a3cf2922bcd123b71302,867363053180719,3000000029018115
500,0x94859452da7f0776bfa895e6598d76d1340d530f,536972660915226,3997413689509378
502,0x952d3cfdeddb345a3dae3cd137368dedd9ea1dec,885525729537734,2530000000000001
