address,underlyingValue,debt
0x1bd019a775d182b8b49646aeadbdd471fda1c2d7,6416845353633460000,3203230286672672214
0x1c31ca6e44f6a0ab42d03c452776c48b17b47f67,10858962686613717000,4371906344571255916
0x1dac83da90b366399f09324f3d41a4507204c757,104000000000000000000,42861972470113870934
0x1dafc7df93fb0a212b6208a83258394bbc147e7d,2689721699113743,-19238842027480
0x1e56566dc450392f8c64da0cee263b024ad5d2b1,50000000000000000,9816954441917403
0x1f1bbf9cd25a229a79d3ea09c65d940cf0feda01,1529128820000000000,315461426069584326
0x1f4986f5542c83c3f5ab57be63062df4564aac39,236990441797603700,79832743315491295
0x203b2164e7bbb64d87f26a5434d92c1f345fc3bf,260000000000000000,-4659889596797836
0x205e671bf61e4c19716027290485b72a3af5d018,15901420039497984000,6728506302711758591
0x207eb28011e62aa694e6722a4306f5e57e379869,4088852690486010000,1848845000861616364
0x208b3cd5166df7ac646ca6e9393f336d3e4c4c51,6054736880030559,-422233997675916
0x2130334272d1c5fbd33c9afc63fb43afbbab499e,178141945529173,-14357153636971
0x21359f9b50fc84caa592b8bd53e84be06a2658b4,2000000000000000000,439309278396077265
0x21bafe614b4a7831182318067b2c7345a5819185,7944230080387952,-443044165935001
0x21c9aba2392dd5e15ce74bf9c8685ac4907b5fab,373386124841399360,-6752309269942119
0x21fce9f53e46709ea525b6215c89ef12762a060e,1153227067457735,-79953887070331
0x22061d1115a9756be87f40978e822fe3cba04665,2000000000000000000,296347136100087120
0x22835d12af1b6bf48d26103cffdb0a441d583a3e,14356425563308170,-1056410047710169
0x2284f2d1d3cc5b7be2752408c432e53002f21731,7000000000000000000,2876159767811248182
0x22c14498b6f51c8d272faf5bb04add34662238a2,128089030565993100,-8388732395018729
0x2330eb2d92167c3b6b22690c03b508e0ca532980,13061201821965228000,6523616648911352229
0x238643d4106c7c6206f8dc31acb59cd24c979d12,999999999999999,412686848437743
0x239eee45a485e194dc254745270df640a65d8431,210000000000000000,42335517655017556
0x23bc474aba2b1c6111db4e81957279ab963fa2f6,139365229281790430,51435720637758202
0x2406d61812bbe600767fce3392e868f14c9b67f0,12098646602291542,4669617329463532
0x2508db65d628d8846a6609cf9d0ff2e2914a2b80,3798180889846992000,1652115716493516639
0x2536ddd9e9f22208e525d73f44acb260788a24a7,40000000000000000,8414363314160933
0x2643796cb6b4e715140f09c352ea26afff1a7d93,12670876797371600,-47885515410132746
0x264de0a7d1b59ff6359c565dc0b5693cfa5465f3,70000000000000000,-4107085444791985
0x26bb12d67f35467c3d1354eb53457f20a325811c,10000000000000000,-167557605456557
0x27816d237c638f9f21b6424aae98acaa0ef5f4a3,2800000000000000000,1149814253150282945
0x285b7eea81a5b66b62e7276a24c1e0f83f7409c1,56635143399642620000,20700955867233878010
0x294ca11a4faeeb79ff01e515d130772559f886eb,24999999999999988,-664522369320831
0x29944e955a44fb324142ad78f1a2f7224a4b859f,1000000000000000000,222253691487000385
0x29ca8fad0a11d397313e8f7cf4809f49eda408c8,27994721643634120000,12511271393445384635
0x2a2b7015c8b308aa45cb4d6a5fee46770d92ce1a,8787088968262175000,4293285336224809444
0x2a6bf8a714acdbe9d6e9dd1753ca09b8e7d95328,84233757947064900000,42116878973532448862
0x2aaa03a8293053bd4b7fa1740ac94d935c66ee84,47246501449684460000,16065401534699591222
0x2b3ab8e7bb14988616359b78709538b10900ab7d,100000000000000000,19623780547166515
0x2b856c8db1c58bc242374859795204a64a96ad72,7676994799438598000,3239106570082684629
0x2b87b19db9945cef02c2d5b07d99a17f8fde0fb9,95055003046925250,18879091216627314
0x2bbad9b24288e2559d60423b9123e38a0ac54d3a,1970105314214031600,312687678640638730
0x2c3eae62d380fec7ad276dd47050e2b061a45c9f,928787993578993000,78428777642037325
0x2cdf675e966ca6c95cede42144f774031991a60a,5968680216548667000,853874913330253723
0x2cef526e5bc296b544ccf6d5718b21e8a5d1f179,261377599714679650,-9827797244927563
0x2d3d4e19931ed4d8b6f661e4ba5bed2344c4123b,1273651688048765,540940032737008
0x2d5fb580b32cd667c046a789a9cc5dfa129997f0,2755825629431629,1251040892797935
0x2dd3becdf5181f4e765a7b6245d66bdb3a6595ba,3050215488213523000,1496893081518867939
0x2e4b6e4520e7e60bbf46235384e24d736a2ca470,4650727102123282000,2273380721885279782
0x2e8d5df72c2344347775fac9f3951208dd709ec5,70000000000000000,34010101151393719
0x2eaa02259a9aa218d96422b9291344a47df84191,12351506800511958,4577453083311399
0x2ef2c9f9daa42f56b393e36f8376c93313fe1b1e,1060820842632346400,454392543664002968
0x2f0c6153d7838891a14b1c06c1bc3f338bf5f975,1007893350958330400,-18226728750779721
0x2f74044a9560d62c8e5ac362b1bdc6baf79b7660,796830308605409500,396763146893274004
0x2f9232ec7ba4fe80b91785b1442ce16b825ea1a7,250000000000000000,52117052981053199
0x2ffb46eebaf0bfe2e71bf87ba4e2dd8eabdc83f3,11804700000000000000,2670350246922242151
0x309f4972ec0d2fd25c54c538b70168a18ca40d28,147000000000000000000,61080573152669422070
0x31304ccdd28e62ef552824db08a350d752068c39,99927030229051230,48125922841867053
0x315c6ffde34b5d168792d798400ddc673160b037,53168258778276000,22484335429430250
0x321ef05a297cc3182e420ed5ec59a01c1695aacf,300000000000000000,123716604823982064
0x3268de530db302f9a842614a465cf69f6971c8c8,9999999999999990,-633696735824419
0x32ea6270ff12b700572bb9a105ba07c221967042,1031218439487494,471663024159644
0x337844866ce1f51be8eb9f3a4882b5cb891edba5,7399999999999998,2958374885122572
0x33bff8d4f1d0bda54771a45a35659c4d44dc1cc6,3200000000000000000,427412993958470805
0x34f161ec45e98528278f50214f825d5cb6c3a540,6600000000000000000,3273314089770514309
0x355aaa5b9747414883b2208d4f4b5690e6cd30df,4920000000000000000,2398296892320666436
0x35cb62473c66cb308c438fd86e5ece7f875f35b9,7762798462810216,-682083327520360
0x35e3a5f9a59a441f5b87416ed68eb99753e59171,100057151146099,-1814094905742
0x35e8557f4236bd3f72d0a1a645d06791b0d3bf28,1282731790470713,-223106877640461
0x35f44d96853145e8b86d939f914ab2ef5f11da16,33410269957333144,6583297538481146
0x37584fe0d49e0b9d7295b1d7624358ff6b4e70e2,454762478266794800,99817319793603205
0x377704eca6a1d5a4f4721c51764564a32321469f,16656690794162710000,8282126608187115841
0x379f29c017ec33e145d1fe721971cc1b50a31253,5109905335175885,1157252543400761
0x37b3a715a9507c85c1845168ff1801799dacf808,27508408596352204,-2060403571062621
0x3845b28a99d312199e8821128bf62705bbff0d68,600000000000000000,248728818869403611
0x3862903859ea9b1ce6804823bd9ca7a249afebb3,31854909550123530000,11756736145773303453
0x3898e268862f64059c81e8ccde0b52f209116c9c,6500000000000000000,1006028856367556765
0x38ab17c5b796f15305ec81ff7ef2a0b00d796d1d,38127025334270760,7735943706939965
0x38daea6f17e4308b0da9647db9ca6d84a3a7e195,1148191872953874400,26212316230517475
